name,mass,mzoffset_1,mzoffset_2,mzoffset_3,mzoffset_4,mzoffset_5,mzoffset_6,mzoffset_7,mzoffset_8,mzoffset_9,mzoffset_10,mzoffset_11,mzoffset_12,mzoffset_13,mzoffset_14,mzoffset_15,mzoffset_16,mzoffset_17,mzoffset_18,mzoffset_19,mzoffset_20,mzoffset_21,mzoffset_22,mzoffset_23,mzoffset_24,mzoffset_25,mzoffset_26,mzoffset_27,mzoffset_28,mzoffset_29,mzoffset_30,mzoffset_31,mzoffset_32,mzoffset_33,mzoffset_34,mzoffset_35,mzoffset_36,mzoffset_37,mzoffset_38,mzoffset_39,mzoffset_40,mzoffset_41,mzoffset_42,elution_1,elution_2,elution_3,elution_4,elution_5,elution_6,elution_7,elution_8,elution_9,elution_10,elution_11,elution_12,elution_13,elution_14,elution_15,elution_16,elution_17,elution_18,elution_19,elution_20,elution_21,elution_22,elution_23,elution_24,elution_25,elution_26,elution_27,elution_28,elution_29,elution_30,elution_31,elution_32,elution_33,elution_34,elution_35,elution_36,elution_37,elution_38,elution_39,elution_40,elution_41,elution_42,ioncount_1,ioncount_2,ioncount_3,ioncount_4,ioncount_5,ioncount_6,ioncount_7,ioncount_8,ioncount_9,ioncount_10,ioncount_11,ioncount_12,ioncount_13,ioncount_14,ioncount_15,ioncount_16,ioncount_17,ioncount_18,ioncount_19,ioncount_20,ioncount_21,ioncount_22,ioncount_23,ioncount_24,ioncount_25,ioncount_26,ioncount_27,ioncount_28,ioncount_29,ioncount_30,ioncount_31,ioncount_32,ioncount_33,ioncount_34,ioncount_35,ioncount_36,ioncount_37,ioncount_38,ioncount_39,ioncount_40,ioncount_41,ioncount_42,files_1,files_2,files_3,files_4,files_5,files_6,files_7,files_8,files_9,files_10,files_11,files_12,files_13,files_14
328B09,368.0653191482,0,0,0,0,0,0,0,0,0,0,0.000314140486523229,0,2.6049198140754e-06,4.88874265442973e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,14.6925416666667,0,14.6916611111111,14.7982444444444,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,184528.984375,0,11340.3167317708,128801.502604167,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-H6,V256A-D3,V256A-F5","V5120,V5120,V5120"
328B10,311.1633769339,0,0,0,0,0,0,0,0,0,0,0.000423457302133556,0,0.000172878152682188,0.000216336867595146,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,7.94978333333333,0,8.02998333333333,7.90970555555556,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,228227.84375,0,2997.037109375,113086.658854167,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-C7,V256A-D3,V256A-F4","V5120,V5120,V5120"
328B11,393.1688562423,0,0,0,0,0,0,0,0,0,0,0.000183793405142296,0,-1.23068281254746e-06,0.000246111971421215,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,12.5275888888889,0,12.3466444444444,12.4490944444444,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,346405.927083333,0,8012.36979166667,440351.876302083,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-A11,V256A-D2,V256A-A5,V256A-B6","V5120,V5120,V5120"
328C02,451.1235623086,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-G2,V256A-H7,V256A-C5","V5120,V5120,V5120"
328C03,465.051437459259,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-E2,V256A-B7,V256A-C5","V5120,V5120,V5120"
328C04,287.0461542908,0,0,0,0,0,0,0,0,0,0,0.000415168198003357,0,0.000192650587280241,-2.80228746305511e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,11.4135388888889,0,11.4144833333333,11.3166055555556,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,89892.1510416667,0,2114.19555664062,75906.9788411458,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-H1,V256A-C8,V256A-E3","V5120,V5120,V5120"
328C05,371.1633769339,0,0,0,0,0,0,0,0,0,0,0.000227800169284365,0,-0.000142178145665639,0.000127874188876831,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,-4.35679968973091e-05,0,NaN,7.48293197716521e-05,0,0,0,0,0,0,0,0,0,0,21.2643333333333,0,21.4503333333333,21.3592777777778,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,21.2783333333333,0,NaN,21.2971666666667,0,0,0,0,0,0,0,0,0,0,174990.21875,0,3587.91829427083,136012.153645833,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,6680.31372070312,0,NaN,5835.37841796875,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-A1,V256A-B7,V256A-F3","V5120,V5120,V5120"
328C06,414.1492040749,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-G7,V256A-C3,V256A-H4","V5120,V5120,V5120"
328C07,233.1164267413,0,0,0,0,0,0,0,0,0,0,0.000461193603285892,0,6.79529383944555e-05,0.000212807248232139,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,10.6833444444444,0,10.7540555555556,10.7830333333333,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,243345.072916667,0,61714.9915364583,190113.885416667,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-A11,V256A-F2,V256A-B5,V256A-C6","V5120,V5120,V5120"
328C08,417.1510976881,0,0,0,0,0,0,0,0,0,0,1.23328464383121e-05,0,7.94793745626521e-05,0.000288333367791438,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,13.288275,0,13.2226916666667,13.2727055555556,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,8704.28784179688,0,4491.57482910156,23806.529296875,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-G2,V256A-A8,V256A-B4","V5120,V5120,V5120"
328C09,320.1273257786,0,0,0,0,0,0,0,0,0,0,NaN,0,8.3228486232656e-05,-0.000329995346646683,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,11.8892416666667,11.9093,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,9272.85620117188,192766.875,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-C2,V256A-D7,V256A-F4","V5120,V5120,V5120"
328C10,311.1633769339,0,0,0,0,0,0,0,0,0,0,0.000342823987978136,0,-0.000115733280381392,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,8.64253888888889,0,8.73830833333333,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,18961.6272786458,0,3444.98541259766,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-E2,V256A-B7,V256A-C4","V5120,V5120,V5120"
328C11,370.1641052154,0,0,0,0,0,0,0,0,0,0,0.000337319702964578,0,4.80922070664747e-05,3.30459479300771e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,11.3727333333333,0,11.384725,11.3727222222222,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,590486.140625,0,23350.876953125,331218.201822917,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-B2,V256A-B5,V256A-A6","V5120,V5120,V5120"
328D02,447.1628052286,0,0,0,0,0,0,0,0,0,0,-4.64703101101804e-05,0,-0.000443428395954015,2.82461849110405e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,16.3471111111111,0,16.48255,16.3560833333333,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,81699.79296875,0,4463.54260253906,118294.62109375,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-F1,V256A-H7,V256A-G4","V5120,V5120,V5120"
328D03,404.1596885395,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-F1,V256A-C7,V256A-F3","V5120,V5120,V5120"
328D04,475.1047318022,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-B2,V256A-A7,V256A-G3","V5120,V5120,V5120"
328D05,387.158291556,0,0,0,0,0,0,0,0,0,0,0.000179915951775911,0,1.36987302994385e-05,2.57990006957698e-06,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0.000341116660763419,0,7.37961267418541e-05,0.000113705842636591,0,0,0,0,0,0,0,0,0,0,20.0917777777778,0,20.2569444444444,20.1799444444444,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,20.1171666666667,0,20.2475555555556,20.1213333333333,0,0,0,0,0,0,0,0,0,0,139104.381510417,0,47524.9915364583,151278.5859375,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,20005.115234375,0,21740.9788411458,11640.7880859375,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-E1,V256A-B8,V256A-D4","V5120,V5120,V5120"
328D06,421.1538748801,0,0,0,0,0,0,0,0,0,0,-0.000211988957630638,0,0.000219856321052703,0.000423982381732912,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,18.3673333333333,0,18.3581666666667,18.3645,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,1932.48876953125,0,1791.52612304688,14988.9130859375,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-F2,V256A-C7,V256A-A5","V5120,V5120,V5120"
328D07,337.1790269981,0,0,0,0,0,0,0,0,0,0,0.000320209763458479,0,0.000278025842533225,0.000215475937693554,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,21.2431666666667,0,21.4027222222222,21.3405555555556,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,186161.669596354,0,102369.802083333,163557.434895833,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-C1,V256A-D7,V256A-F4","V5120,V5120,V5120"
328D08,369.1510976881,0,0,0,0,0,0,0,0,0,0,1.5999190338789e-05,0,0.000367906645180938,-0.000131079989159844,0,0,0,0,0,0,0,0,0,0,0.000399012370280616,0,0.00044928832653568,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,7.16341666666667,0,7.17609444444444,7.20775555555556,0,0,0,0,0,0,0,0,0,0,7.15863333333333,0,7.30298333333333,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,414214.6640625,0,73857.998046875,106376.261067708,0,0,0,0,0,0,0,0,0,0,7575.4189453125,0,2242.93090820312,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-B1,V256A-D7,V256A-E3","V5120,V5120,V5120"
328D09,362.0837464044,0,0,0,0,0,0,0,0,0,0,0.000371278118905138,0,0.000145855444657172,-3.45249867450548e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,15.0552222222222,0,15.1579111111111,15.1856083333333,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,199284.606770833,0,93816.1510416667,91838.421875,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-H6,V256A-H1,V256A-H3","V5120,V5120,V5120"
328D10,387.1946770623,0,0,0,0,0,0,0,0,0,0,7.72563126361092e-05,0,7.91429187643189e-05,-8.39954357161332e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,-0.000370276091814503,0,0,0,0,0,0,0,0,0,0,13.0776416666667,0,13.0750333333333,13.1790666666667,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,13.2003333333333,0,0,0,0,0,0,0,0,0,0,13510.1982421875,0,10959.2905273438,7507.927734375,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,1947.70776367188,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-D3,V256A-D4,V256A-C6","V5120,V5120,V5120"
328D11,375.1695249443,0,0,0,0,0,0,0,0,0,0,-0.000111778986308764,0,-1.99731148882165e-05,3.90115141044589e-05,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,3.56665,0,3.39431666666667,3.41717222222222,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,6246.56005859375,0,2082.80700683594,3800.44140625,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,,,,,,,,,,,"V2560A,V2560A-sn,V2560A-pre",,"V256A-H2,V256A-C8,V256A-H5","V5120,V5120,V5120"
328E02,435.1628052286,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-F1,V256A-D7,V256A-D4","V5120,V5120,V5120"
328E03,324.1222404007,0,0,0,0,0,0,0,0,0,0,0,0.000122497900463259,-2.28339183081516e-05,3.02860638612401e-05,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,10.7107388888889,10.847175,10.80175,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,113697.611328125,8558.45727539062,91438.9869791667,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-B2,V256A-D8,V256A-G3","V5120,V5120,V5120"
328E04,401.1739416202,0,0,0,0,0,0,0,0,0,0,0,0.000361877217244455,-6.7561155049134e-05,-6.73423292596453e-05,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,21.0070833333333,21.01325,21.0036666666667,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,209860.71875,9551.84399414062,74786.8720703125,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-F6,V256A-G1,V256A-B5","V5120,V5120,V5120"
328E05,327.1219060497,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-G7,V256A-B3,V256A-G4","V5120,V5120,V5120"
328E06,369.1244046118,0,0,0,0,0,0,0,0,0,0,0,-2.73457361572582e-05,-9.80880772658566e-05,-0.000118748527029311,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,20.99375,21.09,21.12175,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,2767.43591308594,2163.900390625,2485.71728515625,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-B1,V256A-F7,V256A-B4","V5120,V5120,V5120"
328E07,357.1244046118,0,0,0,0,0,0,0,0,0,0,0,0.000173633583585797,0.00019851116371683,0.000112665874496543,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22.0180833333333,22.1913333333333,22.1079444444444,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,113352.76171875,40469.4889322917,78055.5166015625,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-B1,V256A-F7,V256A-G5","V5120,V5120,V5120"
328E08,406.0987277666,0,0,0,0,0,0,0,0,0,0,0,-7.67986713867685e-05,-0.000138296393231485,-0.000275330060105716,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,15.7285388888889,15.8175166666667,15.88395,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,110282.788411458,64196.6341145833,91970.4536132812,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-B1,V256A-H5,V256A-A6","V5120,V5120,V5120"
328E09,337.1790269981,0,0,0,0,0,0,0,0,0,0,0,-0.000250349859015842,0.000197220540826493,6.80867871665214e-05,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,-0.0001280997320805,0,0,0,0,0,0,0,0,0,0,0,16.7076666666667,16.6991666666667,16.7085,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,16.5789833333333,0,0,0,0,0,0,0,0,0,0,0,1955.02954101562,20448.451171875,163645.359375,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3670.8076171875,,,,,,,,,,,,"V2560B,V2560B-sn,V2560B-pre","V256A-B2,V256A-A8,V256A-B5","V5120,V5120,V5120"
