name,mass,mzoffset_1,mzoffset_2,mzoffset_3,mzoffset_4,mzoffset_5,mzoffset_6,mzoffset_7,mzoffset_8,mzoffset_9,mzoffset_10,mzoffset_11,mzoffset_12,mzoffset_13,mzoffset_14,mzoffset_15,mzoffset_16,mzoffset_17,mzoffset_18,mzoffset_19,mzoffset_20,mzoffset_21,elution_1,elution_2,elution_3,elution_4,elution_5,elution_6,elution_7,elution_8,elution_9,elution_10,elution_11,elution_12,elution_13,elution_14,elution_15,elution_16,elution_17,elution_18,elution_19,elution_20,elution_21,ioncount_1,ioncount_2,ioncount_3,ioncount_4,ioncount_5,ioncount_6,ioncount_7,ioncount_8,ioncount_9,ioncount_10,ioncount_11,ioncount_12,ioncount_13,ioncount_14,ioncount_15,ioncount_16,ioncount_17,ioncount_18,ioncount_19,ioncount_20,ioncount_21,files_1,files_2,files_3,files_4,files_5,files_6,files_7
245D06,404.2212261638,0,0,0,0,-0.000248173623901948,0.000434332467477816,0.000524993862541123,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,11.5030166666667,11.4009166666667,11.37485,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,153258.546875,119847.15625,93988.8203125,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F2,V256B-F2,V5120
245D07,433.2477752653,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-H1,,V5120
245D08,373.0993327155,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-D2,,V5120
245D09,376.1205258412,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-D3,,V5120
245D10,347.130362246,0,0,0,0,0.000147626775913068,0.000431405543736219,0.000662699780718867,0,0,0,0,NaN,0.000642197937281708,0.000243385455064526,0,0,0,0,NaN,0.00275661805517302,NaN,0,0,0,0,19.1778333333333,19.139,19.0163333333333,0,0,0,0,NaN,19.1223333333333,19.033,0,0,0,0,NaN,19.1473333333333,NaN,0,0,0,0,74800.2578125,53006.103515625,95293.296875,0,0,0,0,NaN,38607.9267578125,13779.947265625,0,0,0,0,NaN,1872.66937255859,NaN,,,,,V256A-F2,"V256B-D1,V256B-H2",V5120
245D11,335.1103757276,0,0,0,0,0.000413015085030111,0.000571029419631941,-0.00314471006379335,0,0,0,0,0.000903923718112765,0.000715292008919732,0.00146901043234493,0,0,0,0,0.000118711493200863,NaN,NaN,0,0,0,0,19.4118333333333,19.392,19.416,0,0,0,0,19.4118333333333,19.392,19.6323333333333,0,0,0,0,19.3951666666667,NaN,NaN,0,0,0,0,42045.40625,7297.20458984375,8926.0458984375,0,0,0,0,32995.390625,7449.10791015625,6194.587890625,0,0,0,0,1363.47033691406,NaN,NaN,,,,,V256A-D3,V256B-F2,V5120
245E02,463.2471065633,0,0,0,0,0.0019801709485705,-7.39228179327256e-05,-0.00244081202907864,0,0,0,0,NaN,-0.00119694213498178,0.00587531807559571,0,0,0,0,NaN,0.00378554126496056,NaN,0,0,0,0,10.3005,10.2165333333333,10.1761833333333,0,0,0,0,NaN,10.1999,10.2094833333333,0,0,0,0,NaN,10.2165333333333,NaN,0,0,0,0,2549.86962890625,21975.955078125,36391.71484375,0,0,0,0,NaN,3934.0419921875,2010.33337402344,0,0,0,0,NaN,1472.27221679688,NaN,,,,,V256A-G1,V256B-A3,V5120
245E03,498.2518575902,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-A3,V256B-B2,V5120
245E04,386.0669493124,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F2,V256B-B3,V5120
245E05,344.1848406575,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D3,V256B-C2,V5120
245E06,361.1790269981,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C1,V256B-C1,V5120
245E07,322.1429758428,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-E2,,V5120
245E08,312.1022538823,0,0,0,0,9.31383115130302e-05,0.00109444079248533,-8.30987980862119e-05,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,9.48538333333333,9.49229166666667,9.44366666666667,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,22658.654296875,39006.595703125,31037.51953125,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B1,"V256B-A1,V256B-C2",V5120
245E09,331.1354476239,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-H1,V256B-C2,V5120
245E10,347.130362246,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-A3,"V256B-B1,V256B-E2",V5120
245E11,339.0444397313,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-H1,V256B-B3,V5120
245F02,488.2111356297,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-H1,V256B-A2,V5120
245F03,457.2001563707,0,0,0,0,-0.00193043176875562,-0.000988865301167152,0.00154847429496385,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,12.7584666666667,12.7654333333333,12.6734166666667,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,2221.72729492188,13049.4765625,30725.298828125,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F1,V256B-E2,V5120
245F04,410.139720325,0,0,0,0,0.00304395374956812,-0.000371631739653822,0.00478275897273761,0,0,0,0,NaN,NaN,0.00344690093271538,0,0,0,0,NaN,NaN,NaN,0,0,0,0,21.2723333333333,21.1878333333333,21.2305,0,0,0,0,NaN,NaN,21.1973333333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,1685.36999511719,3326.6826171875,14062.859375,0,0,0,0,NaN,NaN,2580.94921875,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B1,V256B-D3,V5120
245F05,390.2055760996,0,0,0,0,0.000586593249067846,0.000296637865744742,-0.000828798647887652,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,11.6537666666667,11.5484,11.6412333333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,31150.34375,24046.0234375,57161.8125,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-E2,V256B-A3,V5120
245F06,432.2525262922,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G2,V256B-H2,V5120
245F07,349.1790269981,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C3,V256B-H1,V5120
245F08,324.0932484582,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-D1,,V5120
245F09,331.1354476239,0,0,0,0,0.000691613508422506,-0.000884380691161368,-0.000678395512693442,0,0,0,0,0.000770858929115548,-0.000619788419328415,NaN,0,0,0,0,0.00181308481768383,NaN,NaN,0,0,0,0,20.8768333333333,20.85725,20.7478333333333,0,0,0,0,20.8768333333333,20.8489166666667,NaN,0,0,0,0,20.8768333333333,NaN,NaN,0,0,0,0,47328.3828125,13330.7846679688,44544.69140625,0,0,0,0,30345.13671875,11755.7963867188,NaN,0,0,0,0,1739.93493652344,NaN,NaN,,,,,V256A-D3,"V256B-C1,V256B-G1",V5120
245F10,335.0939767397,0,0,0,0,0.00187750919275231,0.00112780565439152,0.000219794579265908,0,0,0,0,0.00154580250358549,0.00422203862831338,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,13.4702333333333,13.3788,13.27275,0,0,0,0,13.4535833333333,13.3788,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,3223.42407226562,2857.787109375,11192.9033203125,0,0,0,0,1523.74853515625,1620.8193359375,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C2,V256B-F1,V5120
245F11,351.9855446439,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G2,"V256B-A1,V256B-D2",V5120
245G02,438.2154720839,0,0,0,0,-0.00219719778010585,NaN,NaN,0,0,0,0,-0.00276475205635052,0.00305040763623765,-0.00218311110842251,0,0,0,0,-0.00188866452100456,NaN,NaN,0,0,0,0,15.8173666666667,NaN,NaN,0,0,0,0,15.8173666666667,15.8477166666667,15.7866166666667,0,0,0,0,15.8173666666667,NaN,NaN,0,0,0,0,46845.03515625,NaN,NaN,0,0,0,0,7437.96533203125,3581.14770507812,23029.125,0,0,0,0,1331.11364746094,NaN,NaN,,,,,V256A-C1,V256B-H1,V5120
245G03,324.0876847545,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C2,V256B-A3,V5120
245G04,364.0993964686,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-A2,V256B-B2,V5120
245G05,377.1851750085,0,0,0,0,-0.000875933309089305,0.00015914216675128,-0.000719084027878125,0,0,0,0,-0.00223388206364916,-0.00259729497093986,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,11.1103,11.0654,11.0086,0,0,0,0,11.09365,11.08205,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,28576.419921875,26984.443359375,26482.72265625,0,0,0,0,2246.65380859375,3023.84497070312,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F1,V256B-G2,V5120
245G06,322.1429758428,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-B1,,V5120
245G07,398.0848892586,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G2,V256B-H2,V5120
245G08,349.1015606797,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-G1,,V5120
245G09,390.1361759054,0,0,0,0,0.00058387743234789,0.000117472431441001,0.000242253780697865,0,0,0,0,-0.000738421765902331,0.000650934330167274,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,18.2365,18.1901666666667,18.1006666666667,0,0,0,0,18.2198333333333,18.1901666666667,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,31122.744140625,26937.345703125,28262.3125,0,0,0,0,9548.3681640625,9288.0439453125,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G2,V256B-H2,V5120
245G10,361.1460123102,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F1,V256B-D1,V5120
245G11,361.1460123102,0,0,0,0,-0.000844466955868484,1.37663234340835e-05,0.00024863823745136,0,0,0,0,-0.00105640309749333,0.000236556435652346,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,21.0725,21.0046666666667,21.0308333333333,0,0,0,0,21.0725,21.0213333333333,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,43992.05078125,33083.1640625,42121.36328125,0,0,0,0,26135.322265625,11931.056640625,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B1,V256B-D3,V5120
245H02,436.236207526,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G1,V256B-E1,V5120
245H03,411.1349692981,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F2,V256B-B2,V5120
245H04,287.1633769339,0,0,0,0,0.000516448806706649,0.00140252816822795,0.000389997422075794,0,0,0,0,0.00152771291595855,0.00281208315561798,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,18.379,18.3241666666667,18.3505,0,0,0,0,18.379,18.3408333333333,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,21660.890625,11891.9912109375,52347.46484375,0,0,0,0,9627.716796875,7070.90087890625,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B2,V256B-E1,V5120
245H05,384.2525262922,0,0,0,0,-0.000479799363631628,-0.000685993897945991,-0.000992827624543224,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,11.7221666666667,11.6307333333333,11.5912833333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,82550.2578125,44307.21875,111646.59375,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C2,V256B-H2,V5120
245H06,431.06702994136,0,0,0,0,-0.000133839722934681,0.000489041378216371,0.00283319562805673,0,0,0,0,-0.000715160085348998,0.000500866608888373,NaN,0,0,0,0,NaN,-0.00077330510413276,NaN,0,0,0,0,22.0746666666667,22.0358333333333,21.9465,0,0,0,0,22.0746666666667,22.0191666666667,NaN,0,0,0,0,NaN,22.0191666666667,NaN,0,0,0,0,21332.341796875,21333.431640625,15823.3466796875,0,0,0,0,10085.5986328125,13622.357421875,NaN,0,0,0,0,NaN,1488.89978027344,NaN,,,,,V256A-F2,V256B-H2,V5120
245H07,348.1597687612,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B2,V256B-E2,V5120
245H08,358.0542761361,0,0,0,0,-0.00117759507185156,-0.000309028187245985,-0.00103468934503326,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,16.3476333333333,16.2782,16.2028166666667,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,19269.75,11945.3779296875,22625.357421875,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F2,V256B-E2,V5120
245H09,345.1510976881,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-F2,,V5120
245H10,319.0990621176,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-B3,,V5120
245H11,375.1616623744,0,0,0,0,0.000346101162392642,0.000581720623017645,-0.00136489816361518,0,0,0,0,0.000188035205667347,0.000289786242944956,0.000663158912971085,0,0,0,0,0.0034846734924372,NaN,NaN,0,0,0,0,22.0246666666667,22.0028333333333,21.963,0,0,0,0,22.0246666666667,21.9861666666667,21.8798333333333,0,0,0,0,22.008,NaN,NaN,0,0,0,0,45428.859375,24634.26953125,42724.8984375,0,0,0,0,30291.50390625,22291.4892578125,7431.431640625,0,0,0,0,1433.55822753906,NaN,NaN,,,,,V256A-F2,"V256B-D1,V256B-G2",V5120
246A02,349.1096268039,0,0,0,-0.000372199288221964,-0.00129729245588805,7.72151823298373e-05,-0.00221060235037385,0,0,0,-0.000425684070251009,-0.00147238926018645,NaN,0.00181173287279535,0,0,0,NaN,-0.0021651909087268,-0.00398307399484565,NaN,0,0,0,16.0977333333333,16.1988,16.1971,16.1029333333333,0,0,0,16.1143833333333,16.1988,NaN,16.1362333333333,0,0,0,NaN,16.1988,16.1971,NaN,0,0,0,112452.09375,34600.66015625,25443.833984375,78477.2109375,0,0,0,33205.6171875,22654.01953125,NaN,7968.6513671875,0,0,0,NaN,1390.06140136719,1467.68505859375,NaN,,,,R320-A,V256A-E1,V256B-B3,V5120
246A03,321.1147121818,0,0,0,-1.1341202366566e-05,0.00315841980943787,0,0.00154716451913828,0,0,0,5.31603268427716e-05,NaN,0,0.00491769221076765,0,0,0,NaN,NaN,0,NaN,0,0,0,18.7781666666667,18.2283333333333,0,18.7833333333333,0,0,0,18.7781666666667,NaN,0,18.2671666666667,0,0,0,NaN,NaN,0,NaN,0,0,0,148812.203125,1447.2490234375,0,67707.2109375,0,0,0,36773.6171875,NaN,0,9879.515625,0,0,0,NaN,NaN,0,NaN,,,,R320-A,V256A-B3,,V5120
246A04,359.1667477523,0,0,0,0.00273982786978877,-0.000359340424836319,0.00173907103231841,-0.000328543183002239,0,0,0,0.000362807603551119,-0.00357536591991447,-0.00181389867776716,-0.000194574221382027,0,0,0,NaN,NaN,NaN,NaN,0,0,0,23.0566666666667,22.8205,22.8565,22.7955,0,0,0,22.7736666666667,22.804,22.9398333333333,23.1285,0,0,0,NaN,NaN,NaN,NaN,0,0,0,1245.16662597656,3541.9697265625,19046.10546875,82049.5390625,0,0,0,42762.0703125,3136.27905273438,6218.7783203125,9238.4853515625,0,0,0,NaN,NaN,NaN,NaN,,,,R320-A,V256A-B1,V256B-H1,V5120
246A05,344.0943110907,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,NaN,NaN,0,NaN,,,,R320-A,V256A-B1,,V5120
246A06,367.0757398597,0,0,0,-0.000167345203237801,NaN,-0.000502851703288343,0.00393937675306688,0,0,0,-0.000984852786416468,-0.00292617368563697,0.000467847788627296,0.00376800894713369,0,0,0,NaN,NaN,NaN,NaN,0,0,0,19.9268333333333,NaN,20.0223333333333,19.932,0,0,0,19.9268333333333,20.0611666666667,20.039,19.9486666666667,0,0,0,NaN,NaN,NaN,NaN,0,0,0,57097.015625,NaN,3998.92407226562,26920.1484375,0,0,0,16994.375,1592,2525.22387695312,3107.54858398438,0,0,0,NaN,NaN,NaN,NaN,,,,R320-A,V256A-A2,V256B-A3,V5120
246A07,375.1252768681,0,0,0,0.000213640588071939,0.000849251556985564,0,0.00250904491389292,0,0,0,-0.00228460009373066,-0.000171418857064509,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,18.4451666666667,18.6118333333333,0,18.467,0,0,0,18.4451666666667,18.6118333333333,0,NaN,0,0,0,NaN,NaN,0,NaN,0,0,0,22208.162109375,9616.919921875,0,9277.685546875,0,0,0,6400.00927734375,6113.8369140625,0,NaN,0,0,0,NaN,NaN,0,NaN,,,,R320-A,V256A-F2,,V5120
246A08,405.2052417486,0,0,0,-7.97551383016071e-05,-0.00156517666943046,0.000557052250371726,-0.00129286053663691,0,0,0,-0.000473997892129319,-0.00135067753643625,0.000181508931518692,-0.00561858948327654,0,0,0,-0.00482914949532187,0.00151302910336426,NaN,NaN,0,0,0,16.3641166666667,16.4276666666667,16.4865,16.38595,0,0,0,16.3807666666667,16.4609666666667,16.4944,16.41925,0,0,0,16.3807666666667,16.4609666666667,NaN,NaN,0,0,0,207670.625,187540.625,37853.56640625,76247.84375,0,0,0,58688.578125,136279.140625,23803.404296875,24556.974609375,0,0,0,1775.11901855469,2641.2314453125,NaN,NaN,,,,R320-A,V256A-B1,"V256B-C1,V256B-F2",V5120
246A09,449.2314564991,0,0,0,0.000221567916014465,NaN,-0.000109187584712345,-0.0013238198257568,0,0,0,-0.000679850226447343,NaN,NaN,-0.000310302650461836,0,0,0,NaN,NaN,NaN,NaN,0,0,0,16.3474666666667,NaN,16.4603083333333,16.3693,0,0,0,16.3474666666667,NaN,NaN,16.3693,0,0,0,NaN,NaN,NaN,NaN,0,0,0,189471.265625,NaN,44570.3408203125,72589.4609375,0,0,0,54656.2421875,NaN,NaN,18745.025390625,0,0,0,NaN,NaN,NaN,NaN,,,,R320-A,V256A-H2,"V256B-D1,V256B-F2",V5120
246A10,497.2314564991,0,0,0,0.000314841316821912,-0.000897510854372285,0.001204220210127,-0.00120274849706448,0,0,0,0.000799540009893462,-0.000863199756736321,0.0014372464288499,-0.000972434490904561,0,0,0,NaN,NaN,NaN,NaN,0,0,0,20.726,20.8555,20.8554166666667,20.7645,0,0,0,20.7425,20.8555,20.8546666666667,20.7478333333333,0,0,0,NaN,NaN,NaN,NaN,0,0,0,181012.921875,93842.7734375,46365.8935546875,85000.890625,0,0,0,62983.30859375,65008.21484375,70570.640625,22113.17578125,0,0,0,NaN,NaN,NaN,NaN,,,,R320-A,V256A-G1,"V256B-C1,V256B-E1",V5120
