370.979921584, CDIV0008-B06
436.120814672, CDIV0008-B07
386.103158338, CDIV0008-B08
344.999319636, CDIV0008-B09
453.98658653199993, CDIV0008-B10
316.084792244, CDIV0008-B11
283.095691276, CDIV0008-C02
248.061948624, CDIV0008-C03
303.98400392, CDIV0008-C04
369.977546072, CDIV0008-C05
305.1276601, CDIV0008-C06
323.126991404, CDIV0008-C07
338.03066372999996, CDIV0008-C08
247.066699656, CDIV0008-C09
362.90572486800005, CDIV0008-C10
265.04087883200003, CDIV0008-C11
338.058883112, CDIV0008-D02
238.05244656, CDIV0008-D03
328.215078136, CDIV0008-D04
322.077598688, CDIV0008-D05
379.08360236799996, CDIV0008-D06
311.18852904000005, CDIV0008-D07
268.047615534, CDIV0008-D08
480.03545487200006, CDIV0008-D09
368.92185359999996, CDIV0008-D10
376.10929274, CDIV0008-D11
264.056863244, CDIV0008-E02
377.11423379999997, CDIV0008-E03
290.11859090800004, CDIV0008-E04
350.00884620000005, CDIV0008-E05
463.064386916, CDIV0008-E06
349.99658855999996, CDIV0008-E07
271.99807849800004, CDIV0008-E08
362.07588443599997, CDIV0008-E09
404.06944779599996, CDIV0008-E10
384.1473925, CDIV0008-E11
254.04736118, CDIV0008-F02
338.057053272, CDIV0008-F03
252.126263132, CDIV0008-F04
302.108898816, CDIV0008-F05
291.100776656, CDIV0008-F06
240.115029752, CDIV0008-F07
437.220223092, CDIV0008-F08
299.08274364400006, CDIV0008-F09
360.079618556, CDIV0008-F10
183.9927217, CDIV0008-F11
265.052112212, CDIV0008-G02
370.168127944, CDIV0008-G03
287.126991404, CDIV0008-G04
387.988110756, CDIV0008-G05
357.10481648, CDIV0008-G06
332.038449906, CDIV0008-G07
242.094294308, CDIV0008-G08
273.011204648, CDIV0008-G09
209.068807832, CDIV0008-G10
208.096025624, CDIV0008-G11
301.968353856, CDIV0008-H02
408.01021866799994, CDIV0008-H03
249.136493468, CDIV0008-H04
321.158960228, CDIV0008-H05
454.19915329999986, CDIV0008-H06
354.113329098, CDIV0008-H07
387.88805814, CDIV0008-H08
287.98571817199996, CDIV0008-H09
382.156242932, CDIV0008-H10
415.14534389999994, CDIV0008-H11
297.0935831, CDIV0009-A02
281.085206844, CDIV0009-A03
413.02627009199995, CDIV0009-A04
454.0657136759999, CDIV0009-A05
248.116092372, CDIV0009-A06
280.051777864, CDIV0009-A07
345.000860924, CDIV0009-A08
341.140927216, CDIV0009-A09
297.11134134, CDIV0009-A10
315.038770656, CDIV0009-A11
308.104858992, CDIV0009-B02
339.127071656, CDIV0009-B03
327.090686148, CDIV0009-B04
336.994234256, CDIV0009-B05
302.126657056, CDIV0009-B06
358.02912427200005, CDIV0009-B07
425.066026728, CDIV0009-B08
406.135113564, CDIV0009-B09
448.33010788799993, CDIV0009-B10
259.066699656, CDIV0009-B11
316.00578492, CDIV0009-C02
341.005140724, CDIV0009-C03
299.061614276, CDIV0009-C04
368.051689556, CDIV0009-C05
221.09866848, CDIV0009-C06
349.031355472, CDIV0009-C07
313.08849771999996, CDIV0009-C08
337.14601259600005, CDIV0009-C09
265.085126592, CDIV0009-C10
316.088163372, CDIV0009-C11
248.061948624, CDIV0009-D02
343.061135608, CDIV0009-D03
341.09330832800003, CDIV0009-D04
435.12527715199997, CDIV0009-D05
332.04831842799996, CDIV0009-D06
396.087684704, CDIV0009-D07
352.189926008, CDIV0009-D08
301.179026976, CDIV0009-D09
256.121177752, CDIV0009-D10
357.139864596, CDIV0009-D11
341.152812228, CDIV0009-E02
303.02983548, CDIV0009-E03
252.101111004, CDIV0009-E04
412.16343648799995, CDIV0009-E05
302.126657056, CDIV0009-E06
273.007134092, CDIV0009-E07
272.104858992, CDIV0009-E08
318.017412224, CDIV0009-E09
289.12334194, CDIV0009-E10
356.155849008, CDIV0009-E11
367.050708924, CDIV0009-F02
335.115758024, CDIV0009-F03
386.03949892799994, CDIV0009-F04
429.13430054799994, CDIV0009-F05
412.10929273999994, CDIV0009-F06
